155	531	1
94	532	1
190	533	1
179	534	1
227	535	1
227	536	1
135	537	1
155	538	1
190	539	1
162	540	1
162	541	1
190	542	1
155	543	3
219	543	4
113	544	1
209	545	1
161	546	1
140	547	1
128	548	1
227	549	1
204	550	1
155	551	1
108	552	1
8	553	1
9	553	1
70	554	1
178	554	1
221	555	1
121	556	1
162	557	3
178	558	1
161	559	1
98	560	1
195	561	1
178	562	1
217	563	1
227	564	1
78	565	1
94	565	1
179	566	1
155	567	1
200	568	1
178	569	1
161	570	1
155	571	1
233	572	1
167	573	1
214	574	1
37	575	1
142	576	1
178	577	2
161	578	1
37	579	1
188	580	1
227	581	1
236	582	1
37	583	3
115	583	1
204	584	1
128	585	1
145	586	1
37	587	1
181	588	1
227	589	1
122	590	2
178	591	1
161	592	1
178	593	1
162	594	1
233	594	1
135	595	1
227	596	1
15	597	1
221	598	1
156	599	1
135	600	1
135	601	1
233	602	1
187	603	1
194	604	1
221	604	1
155	605	1
37	606	1
227	607	1
26	608	1
34	609	1
70	610	1
200	611	1
226	611	1
179	612	1
61	613	1
68	613	1
99	613	1
227	614	1
70	615	1
150	616	1
172	617	1
122	618	1
132	618	1
136	618	1
144	618	2
146	618	1
157	618	1
164	618	1
178	618	2
13	619	1
161	619	1
172	620	1
128	621	1
154	622	1
59	623	1
217	624	1
156	625	2
177	625	1
169	626	1
195	626	1
206	626	1
215	626	1
220	626	1
204	627	1
37	628	1
162	629	1
178	630	3
35	631	1
135	631	1
227	632	1
227	633	1
28	634	1
37	634	1
45	635	1
145	636	1
178	637	1
233	638	1
110	639	1
142	640	2
204	641	1
162	642	1
124	643	1
135	644	2
155	645	1
178	645	1
145	646	1
37	647	2
48	648	1
128	649	2
215	649	1
233	649	1
227	650	1
37	651	1
145	652	1
149	653	1
147	654	1
188	654	1
227	655	1
214	656	1
122	657	1
180	657	1
190	658	1
155	659	1
14	660	1
154	661	1
59	662	1
221	663	1
227	664	1
233	665	1
178	666	1
233	667	1
59	668	1
70	669	1
128	669	1
162	670	1
221	671	1
221	672	1
155	673	1
128	674	1
177	675	1
178	675	1
227	676	1
230	677	2
70	678	1
178	679	1
190	680	1
124	681	1
227	682	1
227	683	1
187	684	1
46	685	1
227	686	1
65	687	1
89	687	1
128	688	1
141	688	1
166	688	1
171	688	1
37	689	3
59	689	1
65	689	1
68	689	1
70	689	1
80	689	1
162	690	1
219	690	1
227	691	1
123	692	1
145	693	1
178	694	1
178	695	1
142	696	1
134	697	1
144	697	1
128	698	1
233	698	1
233	699	1
136	700	1
148	700	1
186	701	1
155	702	1
162	702	1
178	702	2
227	703	1
149	704	1
81	705	1
161	705	1
169	706	1
6	707	1
8	707	1
9	707	1
73	707	1
123	708	1
37	709	1
162	710	1
68	711	1
88	712	1
178	713	1
178	714	1
171	715	1
214	716	1
227	717	1
128	718	1
145	718	1
157	718	1
233	718	2
227	719	1
204	720	1
177	721	1
134	722	1
178	723	1
31	724	1
84	725	1
128	725	2
132	725	1
141	725	2
145	725	1
148	725	2
168	725	1
169	725	1
180	725	1
215	725	1
233	726	1
155	727	1
167	728	1
155	729	1
65	730	1
204	731	1
227	732	1
163	733	1
155	734	1
76	735	1
142	735	1
126	736	1
134	737	1
178	738	1
62	739	1
31	740	1
128	741	1
236	742	1
145	743	1
190	744	1
204	744	1
178	745	1
135	746	1
155	747	1
179	748	1
233	749	1
178	750	1
128	751	1
161	752	1
178	752	1
6	753	1
13	754	1
122	755	1
135	755	1
185	756	1
59	757	1
178	758	1
27	759	1
52	759	2
57	759	2
153	760	1
232	761	1
124	762	1
141	763	1
110	764	1
227	765	2
227	766	1
219	767	1
155	768	1
166	769	1
48	770	1
59	771	1
58	772	1
94	772	1
116	772	1
233	773	1
227	774	1
144	775	1
171	776	1
204	777	3
76	778	1
162	779	1
227	780	1
178	781	1
116	782	1
77	783	1
227	783	1
227	784	1
141	785	1
164	785	1
200	785	2
135	786	1
178	787	1
214	788	1
162	789	1
37	790	1
126	791	1
200	791	1
161	792	1
37	793	1
187	794	1
78	795	1
94	795	1
145	796	1
17	797	1
122	798	1
128	799	1
232	800	1
204	801	1
29	802	1
155	803	1
178	804	1
187	805	1
84	806	1
128	806	1
132	806	1
141	806	1
152	806	1
178	806	2
179	806	1
180	806	1
200	806	1
207	806	1
227	807	1
204	808	1
91	809	1
128	809	1
155	810	1
162	811	1
178	811	1
201	812	1
214	813	1
124	814	1
162	815	1
187	816	1
193	816	1
155	817	1
67	818	1
78	818	1
108	818	1
37	819	1
59	819	1
227	820	1
162	821	1
219	821	1
186	822	1
178	823	1
59	824	1
100	824	1
204	825	1
211	826	1
227	827	1
17	828	1
187	828	3
114	829	1
128	830	1
215	830	1
220	830	1
227	831	1
227	832	1
144	833	1
155	834	1
169	835	1
233	835	1
240	835	2
227	836	1
126	837	1
204	837	1
126	838	1
178	839	1
155	840	1
36	841	1
48	841	1
51	841	1
59	841	1
70	841	1
75	841	1
88	841	1
89	841	1
94	841	1
98	841	1
34	842	1
122	843	1
204	844	2
13	845	1
233	846	1
203	847	2
227	848	1
161	849	1
59	850	1
96	850	1
149	851	1
163	851	1
132	852	1
37	853	1
145	854	1
227	855	2
179	856	2
227	857	1
159	858	1
190	858	3
121	859	1
128	860	1
68	861	1
116	861	1
70	862	1
178	863	1
190	864	1
156	865	1
121	866	1
217	867	1
128	868	1
141	868	1
145	868	1
158	868	1
163	868	1
166	868	1
169	868	5
170	868	3
171	868	1
184	868	1
197	868	1
205	868	1
227	869	1
220	870	1
144	871	1
221	871	1
140	872	1
196	872	1
161	873	1
233	874	1
147	875	1
171	875	1
135	876	1
142	876	1
59	877	1
37	878	1
174	879	1
227	880	1
129	881	1
132	881	1
147	881	1
180	881	1
124	882	1
219	883	1
212	884	1
233	885	1
227	886	4
140	887	1
153	888	1
177	888	1
215	888	1
236	888	1
155	889	1
156	890	1
155	891	1
52	892	1
57	892	1
223	893	1
145	894	1
200	895	1
37	896	1
16	897	1
34	898	1
26	899	1
37	900	1
227	901	1
227	902	1
233	903	1
178	904	1
227	905	1
37	906	1
206	907	1
178	908	1
219	908	1
227	909	1
217	910	1
145	911	1
178	911	2
219	911	1
233	911	2
162	912	1
37	913	1
70	914	1
233	915	1
158	916	1
179	917	1
227	918	1
200	919	1
238	919	1
128	920	1
155	921	1
155	922	1
177	923	1
179	923	1
204	924	1
129	925	1
178	925	1
124	926	1
233	927	1
109	928	1
195	928	1
213	929	1
219	930	1
233	931	1
135	932	2
178	932	2
181	933	1
187	934	1
156	935	1
200	935	1
178	936	1
187	937	1
169	938	1
178	938	1
217	938	1
204	939	1
65	940	1
89	940	1
178	941	1
122	942	1
132	943	1
152	943	1
168	943	1
170	943	1
171	943	1
176	943	2
177	943	3
178	943	1
179	943	1
180	943	1
187	943	1
217	943	1
223	944	1
159	945	1
167	945	1
68	946	1
180	947	1
78	948	1
94	948	1
181	949	1
123	950	1
227	951	1
59	952	1
227	953	1
155	954	1
37	955	1
200	956	1
213	956	1
12	957	1
85	957	1
123	957	1
188	957	1
155	958	1
155	959	1
179	959	1
221	959	1
78	960	1
89	961	1
162	962	1
155	963	1
166	964	1
162	965	1
156	966	1
156	967	1
171	968	1
227	969	1
162	970	1
171	971	1
240	972	1
122	973	1
178	973	1
128	974	1
166	974	1
135	975	1
227	976	1
162	977	1
154	978	1
168	979	1
178	979	1
156	980	1
178	981	1
171	982	1
190	983	1
178	984	2
156	985	1
171	986	1
24	987	1
227	988	1
34	989	1
121	989	1
37	990	1
59	990	1
70	990	1
8	991	1
9	991	1
240	992	1
219	993	1
58	994	1
227	995	1
172	996	1
213	997	1
178	998	1
223	999	1
179	1000	1
157	1001	1
169	1001	1
215	1001	1
217	1002	1
178	1003	2
41	1004	1
145	1005	1
67	1006	1
78	1006	1
108	1006	1
227	1007	1
178	1008	5
204	1009	1
125	1010	1
128	1010	8
141	1010	1
166	1010	1
169	1010	1
171	1010	1
194	1010	1
195	1010	1
171	1011	1
154	1012	1
65	1013	1
162	1014	1
145	1015	1
53	1016	1
17	1017	1
116	1017	1
154	1018	1
8	1019	1
9	1019	1
233	1020	1
227	1021	2
155	1022	1
174	1022	1
181	1023	1
178	1024	1
155	1025	1
126	1026	1
1	1027	1
178	1028	1
124	1029	1
155	1030	1
128	1031	1
142	1031	1
142	1032	1
190	1032	1
110	1033	1
178	1034	1
135	1035	1
169	1035	1
177	1035	1
206	1035	2
187	1036	1
162	1037	1
189	1038	1
12	1039	1
18	1039	1
44	1039	1
114	1039	1
135	1040	1
231	1040	1
140	1041	1
152	1042	1
227	1043	1
143	1044	1
65	1045	1
89	1045	1
94	1045	1
128	1046	1
34	1047	1
82	1048	1
227	1049	1
213	1050	4
122	1051	1
141	1051	1
11	1052	2
16	1052	1
18	1052	2
29	1052	1
33	1052	1
44	1052	1
45	1052	1
46	1052	1
55	1052	1
56	1052	1
58	1052	1
68	1052	1
74	1052	1
82	1052	1
85	1052	1
95	1052	1
102	1052	1
107	1052	1
113	1052	1
114	1052	1
118	1052	1
128	1052	8
132	1052	3
135	1052	1
138	1052	1
140	1052	1
141	1052	1
156	1052	1
169	1052	1
197	1052	1
160	1053	1
155	1054	1
178	1055	1
129	1056	1
208	1056	1
178	1057	3
124	1058	1
65	1059	1
89	1059	1
227	1060	1
155	1061	1
37	1062	2
59	1063	1
70	1063	1
98	1063	1
140	1064	1
128	1065	1
132	1065	3
135	1065	1
138	1065	1
140	1065	1
141	1065	1
169	1065	2
197	1065	1
122	1066	1
233	1067	1
39	1068	2
91	1068	1
157	1069	1
110	1070	1
140	1071	1
166	1071	1
171	1071	1
227	1072	1
128	1073	1
178	1074	2
223	1075	1
76	1076	1
160	1076	1
190	1076	1
69	1077	1
171	1078	1
78	1079	1
94	1079	1
166	1080	3
233	1080	1
227	1081	1
204	1082	1
214	1082	1
124	1083	1
155	1084	2
160	1085	1
227	1086	1
178	1087	1
142	1088	1
128	1089	1
221	1089	2
227	1090	1
178	1091	2
129	1092	1
162	1092	1
221	1092	1
230	1092	2
180	1093	1
179	1094	1
217	1095	1
233	1095	1
171	1096	1
178	1097	1
12	1098	1
84	1098	1
122	1098	1
141	1098	1
169	1098	2
171	1098	1
178	1098	1
180	1098	2
178	1099	1
204	1100	1
227	1101	1
215	1102	1
13	1103	1
73	1103	2
126	1103	2
128	1103	1
142	1103	1
204	1104	1
214	1104	1
171	1105	1
37	1106	1
80	1107	1
37	1108	1
37	1109	1
70	1110	1
155	1111	1
44	1112	1
78	1113	1
94	1113	1
227	1114	1
219	1115	1
6	1116	1
155	1117	1
155	1118	1
142	1119	1
217	1120	1
220	1121	1
219	1122	1
233	1123	1
158	1124	1
141	1125	1
200	1125	2
233	1125	1
91	1126	1
178	1126	1
113	1127	1
147	1128	1
128	1129	1
169	1129	1
220	1129	1
37	1130	1
204	1131	1
219	1132	1
204	1133	1
142	1134	1
221	1134	1
187	1135	1
167	1136	1
213	1137	1
227	1138	1
171	1139	1
217	1140	1
36	1141	1
48	1141	1
51	1141	1
59	1141	1
67	1141	1
68	1141	1
70	1141	1
78	1141	1
94	1141	1
98	1141	1
100	1141	1
108	1141	1
37	1142	1
161	1142	1
155	1143	1
178	1144	1
155	1145	1
221	1146	1
149	1147	1
89	1148	1
179	1149	2
42	1150	1
97	1150	1
70	1151	1
168	1152	1
144	1153	1
227	1154	1
122	1155	1
162	1155	1
178	1155	1
164	1156	1
227	1157	1
227	1158	1
160	1159	1
15	1160	1
59	1160	1
154	1161	3
204	1162	1
219	1162	1
227	1163	1
227	1164	1
162	1165	1
227	1166	2
94	1167	1
37	1168	1
172	1169	1
151	1170	1
42	1171	1
177	1172	1
227	1173	1
181	1174	1
178	1175	1
178	1176	1
34	1177	1
179	1178	1
178	1179	3
219	1179	1
223	1180	1
141	1181	1
187	1181	1
223	1181	2
178	1182	1
219	1183	1
227	1184	1
233	1185	1
126	1186	1
178	1186	2
41	1187	1
78	1187	1
59	1188	1
142	1189	1
177	1190	1
178	1190	1
178	1191	2
227	1192	1
50	1193	1
59	1194	1
227	1195	1
37	1196	1
67	1197	1
108	1197	1
219	1198	1
8	1199	1
9	1199	1
141	1200	1
233	1200	25
37	1201	4
50	1201	1
94	1201	1
108	1201	1
78	1202	1
178	1202	1
213	1203	1
155	1204	1
232	1205	3
125	1206	1
128	1206	1
141	1206	1
169	1206	2
135	1207	1
178	1208	1
233	1209	1
178	1210	1
124	1211	1
227	1212	2
162	1213	1
181	1214	1
15	1215	1
37	1216	1
204	1217	1
155	1218	1
34	1219	1
227	1220	2
166	1221	1
227	1222	1
227	1223	1
162	1224	1
178	1224	5
219	1224	1
233	1225	1
37	1226	1
50	1227	1
146	1228	3
155	1229	1
223	1230	1
145	1231	2
179	1231	1
128	1232	1
188	1233	1
217	1234	1
82	1235	1
21	1236	1
128	1236	1
115	1237	1
233	1238	4
145	1239	1
155	1239	1
190	1240	1
110	1241	1
124	1242	1
135	1243	1
171	1243	1
233	1243	1
171	1244	1
189	1245	1
227	1246	1
59	1247	1
154	1248	2
155	1249	1
227	1250	1
123	1251	1
227	1252	1
227	1253	1
155	1254	1
142	1255	1
164	1256	2
122	1257	1
128	1258	1
171	1259	1
123	1260	1
217	1261	1
144	1262	1
37	1263	1
50	1263	1
122	1264	1
15	1265	1
177	1266	1
145	1267	2
155	1268	1
8	1269	1
9	1269	1
124	1270	1
171	1271	1
151	1272	1
213	1272	1
227	1273	1
156	1274	1
132	1275	3
234	1275	2
59	1276	1
122	1277	1
115	1278	1
128	1279	1
171	1280	1
178	1281	1
200	1282	1
212	1283	1
135	1284	1
195	1284	1
178	1285	1
219	1286	1
82	1287	1
68	1288	1
159	1289	1
17	1290	1
162	1291	1
157	1292	1
227	1293	1
119	1294	1
126	1295	1
227	1296	1
145	1297	1
50	1298	1
155	1299	1
178	1300	1
223	1301	1
155	1302	2
135	1303	1
227	1304	1
234	1305	1
178	1306	1
7	1307	1
76	1307	1
145	1308	1
155	1309	1
155	1310	1
37	1311	1
227	1312	1
164	1313	1
16	1314	1
8	1315	2
9	1315	2
15	1315	1
195	1315	1
178	1316	1
227	1317	1
145	1318	1
155	1319	1
227	1320	1
178	1321	1
65	1322	3
45	1323	1
227	1324	1
217	1325	1
214	1326	1
124	1327	1
59	1328	1
65	1329	1
12	1330	1
29	1330	1
44	1330	1
56	1330	1
68	1330	1
190	1331	1
68	1332	1
174	1333	1
190	1334	1
178	1335	1
219	1335	5
155	1336	1
142	1337	1
37	1338	1
227	1339	1
135	1340	1
162	1340	1
231	1340	1
206	1341	1
178	1342	3
144	1343	1
146	1343	1
135	1344	2
227	1345	1
36	1346	1
48	1346	2
51	1346	1
59	1346	1
65	1346	1
68	1346	1
70	1346	1
88	1346	1
89	1346	1
94	1346	1
98	1346	1
171	1347	1
233	1348	1
23	1349	1
213	1350	1
233	1350	1
116	1351	1
162	1352	1
155	1353	1
227	1354	1
227	1355	1
204	1356	1
169	1357	1
227	1358	1
227	1359	1
44	1360	1
82	1360	1
128	1361	2
141	1361	1
174	1361	1
200	1361	1
213	1361	1
223	1361	1
233	1361	1
236	1361	1
65	1362	1
89	1362	1
233	1363	1
162	1364	1
155	1365	1
171	1366	1
196	1366	1
213	1366	1
37	1367	1
145	1368	1
149	1368	2
156	1368	1
171	1368	1
205	1368	1
213	1368	1
162	1369	1
7	1370	1
8	1370	1
9	1370	1
37	1371	4
59	1371	1
65	1371	1
70	1371	1
80	1371	1
124	1372	1
94	1373	1
233	1374	1
8	1375	1
9	1375	1
101	1375	1
162	1376	1
142	1377	1
227	1378	1
162	1379	1
178	1379	1
227	1380	1
219	1381	1
142	1382	1
40	1383	1
227	1383	1
89	1384	1
227	1385	1
236	1386	1
164	1387	1
61	1388	1
227	1389	1
37	1390	1
178	1391	1
144	1392	1
135	1393	1
65	1394	1
89	1394	1
155	1395	1
149	1396	2
179	1396	1
233	1396	1
177	1397	1
145	1398	1
154	1399	1
228	1399	1
37	1400	1
70	1401	2
164	1402	1
177	1402	1
177	1403	1
110	1404	1
227	1405	1
163	1406	1
124	1407	1
178	1408	3
227	1409	1
178	1410	2
227	1411	1
233	1412	1
76	1413	1
51	1414	1
128	1415	2
132	1415	1
233	1415	1
190	1416	1
227	1416	1
171	1417	1
233	1417	2
67	1418	1
78	1418	1
108	1418	1
178	1419	1
227	1420	1
227	1421	10
178	1422	1
59	1423	1
122	1424	1
37	1425	1
171	1426	1
215	1426	1
145	1427	3
233	1427	1
227	1428	1
176	1429	1
59	1430	1
204	1431	1
214	1432	1
227	1433	1
223	1434	1
162	1435	1
178	1435	1
233	1436	1
233	1437	1
102	1438	1
227	1439	1
141	1440	1
227	1441	1
171	1442	1
178	1442	1
163	1443	1
178	1443	1
195	1443	1
200	1443	3
123	1444	1
162	1445	1
221	1446	1
155	1447	1
59	1448	1
95	1448	1
179	1449	1
200	1450	1
177	1451	1
155	1452	1
135	1453	1
145	1454	1
149	1454	1
227	1455	1
178	1456	1
8	1457	1
9	1457	1
17	1457	1
37	1457	1
78	1458	1
94	1458	1
155	1459	1
142	1460	1
126	1461	1
178	1461	1
178	1462	1
123	1463	1
122	1464	1
155	1464	2
187	1465	2
213	1465	2
145	1466	1
135	1467	1
155	1468	1
180	1469	1
70	1470	1
14	1471	1
44	1471	1
79	1471	1
113	1471	1
14	1472	1
227	1473	1
203	1474	1
128	1475	1
196	1476	1
209	1476	2
211	1476	1
215	1476	1
220	1476	1
239	1476	1
214	1477	1
155	1478	1
227	1479	1
227	1480	2
233	1481	1
178	1482	2
37	1483	1
68	1484	1
144	1485	1
155	1486	1
178	1487	1
134	1488	1
124	1489	1
155	1490	1
37	1491	1
149	1492	1
162	1492	1
178	1492	1
217	1493	1
19	1494	1
169	1494	1
145	1495	1
73	1496	1
37	1497	1
93	1498	1
162	1499	1
145	1500	1
155	1501	1
128	1502	8
227	1503	1
227	1504	1
166	1505	1
169	1505	1
220	1505	1
166	1506	1
162	1507	1
178	1507	4
50	1508	1
41	1509	1
233	1510	1
155	1511	1
178	1512	1
161	1513	1
188	1514	1
227	1515	1
94	1516	1
227	1516	1
15	1517	1
17	1518	1
75	1518	1
161	1519	1
233	1520	1
12	1521	1
13	1521	1
14	1521	1
23	1521	1
37	1521	2
70	1521	3
94	1521	1
76	1522	1
162	1523	1
122	1524	1
124	1525	1
174	1526	1
178	1527	1
187	1528	1
219	1529	1
37	1530	2
26	1531	1
37	1531	1
136	1532	1
135	1533	1
178	1534	1
162	1535	1
227	1536	1
106	1537	1
144	1538	1
227	1539	1
8	1540	1
9	1540	1
169	1541	1
177	1541	1
227	1541	1
155	1542	1
190	1543	1
204	1544	1
124	1545	1
145	1545	1
142	1546	1
157	1547	1
34	1548	1
73	1548	1
122	1549	1
135	1549	1
140	1549	2
162	1549	1
178	1549	1
204	1549	1
37	1550	1
69	1551	1
227	1552	1
37	1553	1
167	1554	1
162	1555	1
17	1556	1
227	1557	1
124	1558	1
155	1559	1
191	1560	1
50	1561	1
149	1562	1
200	1563	1
223	1563	1
144	1564	2
155	1565	1
178	1565	1
147	1566	1
162	1567	2
227	1568	1
